College Code,College Name,College Type,Choice Code,Course Name,Stage,Category,Number,Percent,Year
1107,P. R. Pote,Un-Aided,110724210,Computer Science and Engineering,Stage-I,GOPEN,10030,83.8421,2023
1107,P. R. Pote,Un-Aided,110724210,Computer Science and Engineering,Stage-I,GSC,15336,81.1053,2023
1107,P. R. Pote,Un-Aided,110724210,Computer Science and Engineering,Stage-I,GST,33965,73.6875,2023
1107,P. R. Pote,Un-Aided,110724210,Computer Science and Engineering,Stage-I,GNTB,14852,81.3333,2023
1107,P. R. Pote,Un-Aided,110724210,Computer Science and Engineering,Stage-I,GNTD,20176,79.0526,2023
1107,P. R. Pote,Un-Aided,110724210,Computer Science and Engineering,Stage-I,GOBC,10636,83.4857,2023
1107,P. R. Pote,Un-Aided,110724210,Computer Science and Engineering,Stage-I,LOPEN,1904,91.0526,2023
1107,P. R. Pote,Un-Aided,110724210,Computer Science and Engineering,Stage-I,LSC,10487,83.5789,2023
1107,P. R. Pote,Un-Aided,110724210,Computer Science and Engineering,Stage-I,LST,46160,66.2286,2023
1107,P. R. Pote,Un-Aided,110724210,Computer Science and Engineering,Stage-I,LOBC,9719,84.0,2023
1107,P. R. Pote,Un-Aided,110724210,Computer Science and Engineering,Stage-I,EWS,17912,80.0,2023
1107,P. R. Pote,Un-Aided,110729310,Electrical Engineering,Stage-I,GOPEN,13044,82.2222,2023
1107,P. R. Pote,Un-Aided,110729310,Electrical Engineering,Stage-I,GSC,13467,82.0,2023
1107,P. R. Pote,Un-Aided,110729310,Electrical Engineering,Stage-I,GNTA,26204,76.7222,2023
1107,P. R. Pote,Un-Aided,110729310,Electrical Engineering,Stage-I,GOBC,14156,81.6667,2023
1107,P. R. Pote,Un-Aided,110729310,Electrical Engineering,Stage-I,LOBC,2940,89.6316,2023
1107,P. R. Pote,Un-Aided,110729310,Electrical Engineering,Stage-I,EWS,43433,68.6667,2023
1107,P. R. Pote,Un-Aided,110737210,Electronics and Telecommunication Engg,Stage-I,GOPEN,22197,78.2353,2023
1107,P. R. Pote,Un-Aided,110737210,Electronics and Telecommunication Engg,Stage-I,GSC,27103,76.3684,2023
1107,P. R. Pote,Un-Aided,110737210,Electronics and Telecommunication Engg,Stage-I,GOBC,22555,78.1053,2023
1107,P. R. Pote,Un-Aided,110737210,Electronics and Telecommunication Engg,Stage-I,EWS,29738,75.3529,2023
1107,P. R. Pote,Un-Aided,110761210,Mechanical Engineering,Stage-I,GOPEN,44963,67.4359,2023
1107,P. R. Pote,Un-Aided,110761210,Mechanical Engineering,Stage-I,GSC,45836,66.5882,2023
1107,P. R. Pote,Un-Aided,110761210,Mechanical Engineering,Stage-I,EWS,14252,81.6316,2023
1107,P. R. Pote,Un-Aided,110799510,Artificial Intelligence and Data Science,Stage-I,GOPEN,14899,81.3125,2023
1107,P. R. Pote,Un-Aided,110799510,Artificial Intelligence and Data Science,Stage-I,GSC,30362,75.1053,2023
1107,P. R. Pote,Un-Aided,110799510,Artificial Intelligence and Data Science,Stage-I,GOBC,15224,81.1579,2023
1107,P. R. Pote,Un-Aided,110799510,Artificial Intelligence and Data Science,Stage-I,LOPEN,17639,80.1,2023
1107,P. R. Pote,Un-Aided,110799510,Artificial Intelligence and Data Science,Stage-I,LOBC,19928,79.1429,2023
1107,P. R. Pote,Un-Aided,110799510,Artificial Intelligence and Data Science,Stage-I,EWS,26826,76.4571,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111419110,Civil Engineering,Stage-I,GOPEN,29024,75.6316,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111419110,Civil Engineering,Stage-I,GSC,44638,67.7222,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111419110,Civil Engineering,Stage-I,GNTC,37464,72.1053,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111419110,Civil Engineering,Stage-I,GOBC,35461,73.0526,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111419110,Civil Engineering,Stage-I,LOPEN,17119,80.3158,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111419110,Civil Engineering,Stage-I,LSC,40386,70.625,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111419110,Civil Engineering,Stage-I,LNTA,45433,67.0,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111419110,Civil Engineering,Stage-I,LOBC,27242,76.3158,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111419110,Civil Engineering,Stage-I,EWS,31275,75.0,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424210,Computer Science and Engineering,Stage-I,GOPEN,9258,84.2857,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424210,Computer Science and Engineering,Stage-I,GSC,20871,78.75,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424210,Computer Science and Engineering,Stage-I,GNTC,12325,82.5714,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424210,Computer Science and Engineering,Stage-I,GOBC,9485,84.1714,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424210,Computer Science and Engineering,Stage-I,LOPEN,8290,84.8947,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424210,Computer Science and Engineering,Stage-I,LSC,18691,79.6571,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424210,Computer Science and Engineering,Stage-I,LNTA,15561,81.0286,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424210,Computer Science and Engineering,Stage-I,LOBC,8727,84.6316,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424210,Computer Science and Engineering,Stage-I,PWD-O,20922,78.7429,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424210,Computer Science and Engineering,Stage-I,EWS,11801,82.8571,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424610,Information Technology,Stage-I,GOPEN,10965,83.3143,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424610,Information Technology,Stage-I,GSC,25420,77.0,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424610,Information Technology,Stage-I,GNTB,12570,82.4571,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424610,Information Technology,Stage-I,GOBC,11466,83.0286,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424610,Information Technology,Stage-I,LOPEN,10048,83.8286,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424610,Information Technology,Stage-I,LSC,24021,77.5263,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424610,Information Technology,Stage-I,LOBC,11499,83.0286,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424610,Information Technology,Stage-I,PWD-O,23767,77.6316,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424610,Information Technology,Stage-I,EWS,17736,80.0571,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111437210,Electronics and Telecommunication Engg,Stage-I,GOPEN,23753,77.6316,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111437210,Electronics and Telecommunication Engg,Stage-I,GSC,36294,72.6667,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111437210,Electronics and Telecommunication Engg,Stage-I,GNTB,44483,67.8824,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111437210,Electronics and Telecommunication Engg,Stage-I,GOBC,25135,77.1053,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111437210,Electronics and Telecommunication Engg,Stage-I,LOPEN,14823,81.35,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111437210,Electronics and Telecommunication Engg,Stage-I,LSC,21444,78.5294,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111437210,Electronics and Telecommunication Engg,Stage-I,LOBC,22573,78.1111,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111437210,Electronics and Telecommunication Engg,Stage-I,EWS,27602,76.1765,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111461210,Mechanical Engineering,Stage-I,GOPEN,41414,70.0513,2023
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111461210,Mechanical Engineering,Stage-I,LOPEN,25285,77.0588,2023
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111619110,Civil Engineering,Stage-I,GOPEN,33131,74.0526,2023
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111619110,Civil Engineering,Stage-I,GNTA,43701,68.4737,2023
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111619110,Civil Engineering,Stage-I,GNTC,42202,69.5263,2023
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111619110,Civil Engineering,Stage-I,GOBC,47863,63.9474,2023
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111619110,Civil Engineering,Stage-I,LOPEN,48531,62.7879,2023
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111619110,Civil Engineering,Stage-I,EWS,44683,67.6842,2023
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111619110,Civil Engineering,Stage-II,LOPEN,42971,69.0,2023
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111624210,Computer Science and Engineering,Stage-I,GOPEN,15888,80.8571,2023
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111624210,Computer Science and Engineering,Stage-I,GSC,23693,77.6571,2023
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111624210,Computer Science and Engineering,Stage-I,GNTB,26229,76.6875,2023
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111624210,Computer Science and Engineering,Stage-I,GOBC,16179,80.7429,2023
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111624210,Computer Science and Engineering,Stage-I,LOPEN,16771,80.4737,2023
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111624210,Computer Science and Engineering,Stage-I,LOBC,17453,80.1714,2023
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111624210,Computer Science and Engineering,Stage-I,EWS,43219,68.8,2023
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111650710,Chemical Engineering,Stage-I,GOPEN,48029,63.697,2023
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111650710,Chemical Engineering,Stage-I,EWS,38960,71.3846,2023
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111661210,Mechanical Engineering,Stage-I,GOPEN,45698,66.7302,2023
1117,"Janata Shikshan Prasarak Mandalâ€™s Babasaheb Naik College Of Engineering, Pusad",Un-Aided,111719110,Civil Engineering,Stage-I,GOPEN,49883,60.0,2023
1117,"Janata Shikshan Prasarak Mandalâ€™s Babasaheb Naik College Of Engineering, Pusad",Un-Aided,111719110,Civil Engineering,Stage-I,LOPEN,48957,62.0,2023
1117,"Janata Shikshan Prasarak Mandalâ€™s Babasaheb Naik College Of Engineering, Pusad",Un-Aided,111724210,Computer Science and Engineering,Stage-I,GOPEN,24035,77.5294,2023
1117,"Janata Shikshan Prasarak Mandalâ€™s Babasaheb Naik College Of Engineering, Pusad",Un-Aided,111724210,Computer Science and Engineering,Stage-I,GSC,46382,66.0,2023
1117,"Janata Shikshan Prasarak Mandalâ€™s Babasaheb Naik College Of Engineering, Pusad",Un-Aided,111724210,Computer Science and Engineering,Stage-I,GOBC,27344,76.2857,2023
1117,"Janata Shikshan Prasarak Mandalâ€™s Babasaheb Naik College Of Engineering, Pusad",Un-Aided,111724210,Computer Science and Engineering,Stage-I,LOPEN,25375,77.0286,2023
1117,"Janata Shikshan Prasarak Mandalâ€™s Babasaheb Naik College Of Engineering, Pusad",Un-Aided,111724210,Computer Science and Engineering,Stage-I,LSC,49134,61.6364,2023
1117,"Janata Shikshan Prasarak Mandalâ€™s Babasaheb Naik College Of Engineering, Pusad",Un-Aided,111724210,Computer Science and Engineering,Stage-I,LOBC,25501,76.9714,2023
1117,"Janata Shikshan Prasarak Mandalâ€™s Babasaheb Naik College Of Engineering, Pusad",Un-Aided,111724210,Computer Science and Engineering,Stage-I,EWS,18138,79.8947,2023
1117,"Janata Shikshan Prasarak Mandalâ€™s Babasaheb Naik College Of Engineering, Pusad",Un-Aided,111735610,Electrical Engg[Electronics and Power],Stage-I,EWS,20300,79.0,2023
1117,"Janata Shikshan Prasarak Mandalâ€™s Babasaheb Naik College Of Engineering, Pusad",Un-Aided,111761210,Mechanical Engineering,Stage-I,GOPEN,44476,67.8788,2023
1117,"Janata Shikshan Prasarak Mandalâ€™s Babasaheb Naik College Of Engineering, Pusad",Un-Aided,111761210,Mechanical Engineering,Stage-I,EWS,42772,69.1282,2023
1117,"Janata Shikshan Prasarak Mandalâ€™s Babasaheb Naik College Of Engineering, Pusad",Un-Aided,111799510,Artificial Intelligence and Data Science,Stage-I,GOPEN,42757,69.125,2023
1117,"Janata Shikshan Prasarak Mandalâ€™s Babasaheb Naik College Of Engineering, Pusad",Un-Aided,111799510,Artificial Intelligence and Data Science,Stage-I,EWS,28110,76.0,2023
1119,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Un-Aided,111924210,Computer Science and Engineering,Stage-I,GOPEN,28781,75.7143,2023
1119,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Un-Aided,111924210,Computer Science and Engineering,Stage-I,GSC,47613,64.3636,2023
1119,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Un-Aided,111924210,Computer Science and Engineering,Stage-I,GOBC,29634,75.375,2023
1119,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Un-Aided,111924210,Computer Science and Engineering,Stage-I,LOPEN,26231,76.6857,2023
1119,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Un-Aided,111924210,Computer Science and Engineering,Stage-I,LOBC,26828,76.4571,2023
1119,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Un-Aided,111924210,Computer Science and Engineering,Stage-I,EWS,46062,66.3429,2023
1119,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Un-Aided,111924610,Information Technology,Stage-I,GOPEN,41900,69.7143,2023
1119,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Un-Aided,111924610,Information Technology,Stage-I,GOBC,49351,61.1176,2023
1119,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Un-Aided,111924610,Information Technology,Stage-I,LOPEN,32261,74.3889,2023
1119,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Un-Aided,111924610,Information Technology,Stage-I,LOBC,38435,71.6571,2023
1119,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Un-Aided,111924610,Information Technology,Stage-II,LNTA,44006,68.2353,2023
